,belongs_to_collection,budget,homepage,runtime,tagline,release_month,genres_Action,genres_Comedy,genres_Documentary,genres_Drama,genres_Horror,production_countries_IN,production_countries_US,spoken_languages_en
16662,0,0.0,0,78.0,0,4,0,0,0,1,0,0,0,0
6254,0,30000000.0,0,90.0,1,4,0,0,0,0,0,0,1,1
43018,1,0.0,1,56.0,0,11,0,1,0,0,0,0,1,1
39730,0,0.0,0,95.0,0,12,1,0,0,0,0,0,0,0
4857,0,0.0,0,106.0,1,8,0,0,0,0,0,0,1,1
42378,0,0.0,0,36.0,0,11,0,0,0,1,0,0,0,1
6760,0,0.0,0,103.0,1,12,0,0,0,0,0,0,1,1
43141,0,0.0,1,88.0,0,2,0,0,0,0,1,0,0,1
6935,0,22000000.0,0,127.0,0,7,0,0,0,1,0,0,1,1
45174,1,80000000.0,1,96.0,1,6,1,0,0,0,0,0,1,1
38311,0,0.0,0,81.0,0,1,0,0,0,0,0,0,0,0
45165,1,0.0,0,126.0,0,12,1,0,0,0,0,0,0,1
38686,0,0.0,0,0.0,0,9,0,0,0,0,0,1,0,0
29650,0,34000000.0,0,128.0,1,4,0,0,0,1,0,0,1,1
33895,0,0.0,1,86.0,1,6,0,0,0,0,0,0,1,1
12651,1,20000000.0,0,109.0,1,4,1,0,0,0,0,0,1,1
5822,0,4000000.0,0,100.0,1,4,1,0,0,0,0,0,1,1
39740,0,0.0,0,90.0,0,5,0,0,0,0,1,0,0,1
5193,0,0.0,0,107.0,0,4,0,0,0,1,0,0,0,1
23355,0,25000000.0,0,109.0,1,4,0,0,0,1,0,0,1,1
39433,0,5900000.0,0,161.0,0,1,1,0,0,0,0,1,0,0
15275,0,0.0,0,90.0,1,5,0,1,0,0,0,0,0,1
11471,0,0.0,0,104.0,1,9,0,0,0,0,0,0,1,0
4526,1,1500000.0,0,97.0,1,4,1,0,0,0,0,0,1,1
32341,0,0.0,1,98.0,1,7,0,0,0,1,0,0,0,1
19890,0,0.0,0,105.0,1,10,0,1,0,0,0,0,1,1
32609,0,650000.0,1,93.0,0,7,0,0,1,0,0,0,1,1
36778,0,0.0,0,98.0,1,4,0,0,0,1,0,0,1,1
6931,0,0.0,0,94.0,1,1,1,0,0,0,0,0,1,1
27782,0,0.0,0,25.0,0,1,0,0,0,0,1,0,0,1
25148,0,0.0,0,37.0,0,4,0,0,1,0,0,0,1,1
3062,1,1300000.0,1,118.0,1,10,0,0,0,1,0,0,1,1
2786,0,0.0,0,109.0,1,2,0,0,0,1,0,0,0,1
4533,1,7500000.0,0,93.0,1,10,0,1,0,0,0,0,1,1
46241,0,0.0,0,90.0,1,6,0,0,0,0,0,0,0,1
35458,0,0.0,0,15.0,0,10,0,0,0,0,0,0,0,0
32260,1,0.0,0,110.0,1,7,0,0,0,0,0,0,0,0
29112,1,0.0,0,96.0,1,1,0,0,0,0,1,0,1,1
29984,0,0.0,0,102.0,0,11,0,0,1,0,0,0,0,1
11467,0,0.0,0,99.0,0,9,0,1,0,0,0,0,0,0
8800,1,0.0,0,125.0,1,2,1,0,0,0,0,0,1,1
35235,0,0.0,1,90.0,1,6,0,0,0,0,0,0,1,1
17389,0,0.0,1,132.0,1,12,1,0,0,0,0,0,0,0
45408,0,0.0,0,89.0,1,10,1,0,0,0,0,0,0,0
33019,0,0.0,0,103.0,0,3,0,1,0,0,0,0,0,0
2107,0,33000000.0,0,91.0,1,9,1,0,0,0,0,0,0,1
43631,0,0.0,0,141.0,0,12,0,0,0,0,0,0,0,0
558,0,0.0,0,102.0,1,4,0,1,0,0,0,0,1,1
7541,1,0.0,0,112.0,1,12,0,1,0,0,0,0,1,1
38624,0,0.0,1,108.0,1,3,0,0,0,1,0,0,0,1
33168,0,0.0,0,0.0,0,1,0,1,0,0,0,0,0,0
20531,0,0.0,1,89.0,0,3,0,0,0,1,0,0,0,1
10661,0,14000000.0,0,104.0,0,9,0,0,0,1,0,0,1,1
8991,1,0.0,0,105.0,0,12,1,0,0,0,0,0,0,0
502,0,30000000.0,0,138.0,0,11,0,0,0,0,0,0,1,1
34200,0,1150000.0,1,96.0,1,12,0,0,0,0,1,0,1,1
15047,1,48000000.0,0,101.0,1,1,0,1,0,0,0,0,0,1
18865,1,0.0,0,67.0,0,7,0,1,0,0,0,0,0,1
14861,0,425000.0,0,91.0,1,1,0,0,0,0,1,0,1,1
8373,0,0.0,0,97.0,1,9,0,0,0,1,0,0,0,1
3747,0,0.0,0,119.0,1,11,0,1,0,0,0,0,1,1
3461,0,6000000.0,1,97.0,1,4,0,0,0,1,0,0,1,1
28599,0,0.0,0,116.0,0,9,0,0,0,0,0,0,1,1
22289,0,0.0,0,0.0,0,12,0,0,0,0,1,0,1,1
43194,0,0.0,0,143.0,0,12,0,0,0,0,0,0,0,0
12295,0,70000000.0,1,115.0,1,11,0,0,0,0,0,0,1,1
39658,0,24000000.0,0,523.0,1,11,0,0,0,1,0,0,0,1
15373,0,200000000.0,1,140.0,1,5,1,0,0,0,0,0,0,1
45487,0,0.0,1,65.0,0,4,0,1,0,0,0,0,1,1
14885,0,0.0,0,178.0,0,5,0,1,0,0,0,0,0,1
13931,0,100000000.0,1,106.0,1,6,0,0,0,0,0,0,1,1
35602,1,145000000.0,1,95.0,1,1,1,0,0,0,0,0,0,1
10309,0,126000000.0,1,136.0,1,7,1,0,0,0,0,0,1,1
6774,0,0.0,0,102.0,1,10,1,0,0,0,0,0,0,1
619,0,30000000.0,0,129.0,1,4,0,0,0,0,0,0,1,1
19385,0,0.0,0,105.0,0,10,0,0,0,0,0,0,1,1
33004,0,0.0,1,90.0,0,10,0,1,0,0,0,0,1,1
312,0,55000000.0,0,121.0,1,10,1,0,0,0,0,0,0,1
32753,0,0.0,0,89.0,0,5,0,1,0,0,0,0,1,1
590,0,14000000.0,0,119.0,1,3,0,0,0,0,0,0,1,1
44140,0,7000000.0,0,84.0,0,2,1,0,0,0,0,0,0,0
23401,1,17000000.0,1,113.0,1,3,0,0,0,1,0,0,1,1
30959,0,0.0,0,86.0,1,4,0,1,0,0,0,0,1,0
20614,0,0.0,0,148.0,0,10,0,0,0,1,0,0,0,1
40440,0,0.0,0,95.0,0,10,0,0,0,0,0,0,0,0
38811,0,0.0,1,8.0,0,2,0,0,0,0,0,0,1,1
2256,0,0.0,0,104.0,0,6,0,0,0,1,0,0,0,1
8248,1,0.0,0,90.0,1,2,0,0,0,0,1,0,1,1
28506,1,0.0,0,97.0,0,2,1,0,0,0,0,0,1,1
26781,1,200000000.0,1,137.0,1,4,1,0,0,0,0,0,1,1
17941,0,11000000.0,0,102.0,0,4,0,0,0,1,0,0,0,1
3264,0,38000000.0,0,133.0,1,8,0,0,0,0,1,0,0,1
6221,1,7000000.0,1,89.0,1,4,0,0,0,0,1,0,1,1
45690,0,0.0,0,255.0,0,4,0,0,0,1,0,0,0,0
20027,0,0.0,0,93.0,1,7,0,0,0,0,0,0,0,1
37761,0,0.0,0,0.0,0,9,0,0,0,0,0,0,0,0
10897,1,15000000.0,1,87.0,1,2,0,0,0,0,1,0,1,1
6638,0,0.0,0,101.0,1,5,1,0,0,0,0,0,1,1
36904,0,0.0,0,90.0,0,6,0,0,1,0,0,0,1,1
38179,0,0.0,0,0.0,0,11,0,0,0,1,0,0,0,0
21377,0,0.0,0,91.0,0,9,0,1,0,0,0,0,1,1
14111,0,0.0,0,925.0,0,9,0,0,0,1,0,0,0,1
4834,0,0.0,0,93.0,0,1,1,0,0,0,0,0,1,1
39537,0,0.0,0,132.0,0,11,0,0,0,0,0,0,1,1
3540,1,14000000.0,1,125.0,1,7,0,0,0,0,0,0,0,1
10308,0,0.0,0,85.0,0,9,0,0,0,1,0,0,1,1
2524,0,786675.0,0,85.0,1,4,0,0,0,1,0,0,0,1
3001,0,0.0,0,180.0,0,4,1,0,0,0,0,0,0,0
46094,0,0.0,0,96.0,1,6,0,0,0,1,0,0,0,0
41611,0,0.0,0,101.0,0,6,0,0,0,1,0,0,0,0
16026,0,0.0,0,140.0,0,2,0,0,0,0,0,0,0,0
38428,0,0.0,0,123.0,0,10,0,0,0,0,0,1,0,0
21369,0,0.0,1,87.0,0,8,0,0,0,0,1,0,1,0
12757,0,0.0,0,91.0,0,3,0,0,1,0,0,0,1,1
4138,1,60000000.0,0,104.0,1,4,0,0,0,0,0,0,0,1
5975,0,0.0,0,95.0,1,6,0,0,0,0,1,0,0,1
3169,0,0.0,1,140.0,0,3,0,0,0,1,0,0,0,1
36330,0,0.0,1,104.0,0,8,0,0,0,0,0,0,0,0
13522,0,38000000.0,1,111.0,1,2,1,0,0,0,0,0,1,1
14633,0,2500000.0,1,90.0,1,12,0,0,0,1,0,0,0,1
4267,0,21000000.0,0,116.0,1,12,0,1,0,0,0,0,1,1
28047,0,0.0,0,100.0,1,4,0,0,0,0,0,0,1,1
28076,0,447524.0,0,101.0,1,5,0,0,0,1,0,0,0,1
12994,0,0.0,1,99.0,1,8,0,1,0,0,0,0,1,1
11086,0,0.0,0,91.0,1,9,0,1,0,0,0,0,1,1
38570,0,0.0,0,89.0,0,4,0,0,0,0,0,0,0,0
40469,0,0.0,0,84.0,0,6,0,1,0,0,0,0,0,1
34904,0,0.0,0,98.0,0,12,0,1,0,0,0,0,0,0
3173,0,7000000.0,0,86.0,1,7,1,0,0,0,0,0,1,1
9017,0,0.0,0,95.0,1,12,0,0,0,0,0,0,1,1
37579,0,0.0,0,106.0,0,10,0,0,0,0,1,0,0,0
11163,0,0.0,0,90.0,1,9,0,0,0,0,0,0,0,1
12239,0,0.0,0,100.0,0,4,0,0,0,0,0,0,0,0
46127,0,0.0,0,138.0,0,11,0,0,0,1,0,0,0,1
42117,1,75000000.0,1,121.0,1,10,0,0,0,0,0,0,0,1
21611,0,0.0,0,95.0,1,6,0,1,0,0,0,0,1,1
36919,0,0.0,1,88.0,0,4,0,0,0,1,0,0,1,1
417,0,0.0,0,106.0,1,1,0,0,0,0,0,0,1,1
38940,0,0.0,0,83.0,1,5,0,0,0,0,0,0,1,1
19498,1,22000000.0,0,94.0,1,8,0,1,0,0,0,0,1,1
12396,1,0.0,0,116.0,0,12,0,0,0,1,0,0,0,0
43316,0,0.0,0,95.0,0,8,0,1,0,0,0,0,1,0
4715,0,2900000.0,0,136.0,1,12,0,1,0,0,0,0,1,1
30870,0,6900000.0,0,162.0,0,6,0,0,0,0,0,1,0,0
37789,0,0.0,0,0.0,1,9,0,0,0,1,0,0,1,1
23307,1,50000000.0,0,112.0,1,3,0,1,0,0,0,0,1,0
44183,0,0.0,0,97.0,0,2,0,0,0,0,0,0,0,1
29231,0,2000000.0,0,75.0,0,4,0,0,0,0,0,0,0,0
15089,0,0.0,0,90.0,1,4,0,1,0,0,0,0,1,1
5866,0,0.0,0,104.0,1,12,0,1,0,0,0,0,1,1
30411,0,0.0,0,93.0,1,10,0,1,0,0,0,0,0,1
10332,0,0.0,0,204.0,1,8,1,0,0,0,0,1,0,0
15867,1,1800000.0,1,87.0,1,8,0,0,0,0,1,0,1,1
7916,0,4000000.0,0,93.0,1,11,0,0,0,1,0,0,1,1
886,0,2540800.0,0,103.0,1,4,0,1,0,0,0,0,1,1
41208,1,0.0,1,96.0,1,4,0,0,0,1,0,0,0,1
23922,0,0.0,1,112.0,0,4,0,0,0,1,0,0,0,1
25739,0,0.0,0,68.0,0,8,0,1,0,0,0,0,1,1
12656,0,120000000.0,1,135.0,1,5,1,0,0,0,0,0,0,1
37724,0,0.0,0,174.0,0,1,1,0,0,0,0,1,0,0
14989,0,10000.0,0,103.0,1,5,0,0,0,0,0,0,0,0
39771,0,0.0,0,90.0,0,7,0,0,0,1,0,0,0,1
4414,1,0.0,0,96.0,1,9,0,0,0,0,0,0,1,1
6787,0,500000.0,0,88.0,1,1,0,0,0,1,0,0,1,1
834,0,2962051.0,0,108.0,1,8,0,0,0,1,0,0,1,1
13162,0,2000000.0,1,123.0,1,6,0,0,0,1,0,0,0,0
8093,0,0.0,0,92.0,1,7,0,0,0,0,0,0,1,1
21944,0,4300000.0,0,179.0,1,10,0,0,0,0,0,0,0,0
9670,0,3950000.0,0,127.0,1,11,1,0,0,0,0,0,1,0
16268,0,0.0,0,73.0,1,3,1,0,0,0,0,0,1,1
25955,0,0.0,1,119.0,0,11,0,0,0,1,0,0,0,0
45621,0,0.0,0,90.0,0,11,1,0,0,0,0,0,1,1
37692,0,0.0,1,0.0,0,1,0,0,0,0,0,0,0,0
28664,1,74000000.0,1,93.0,1,2,0,0,0,0,0,0,1,1
4752,0,0.0,0,95.0,1,9,0,0,0,0,0,0,1,1
28509,0,0.0,0,180.0,1,11,0,0,0,1,0,0,1,1
10184,0,82000000.0,0,113.0,1,5,0,1,0,0,0,0,1,1
10201,0,0.0,0,95.0,1,6,0,0,0,1,0,0,1,1
28864,0,0.0,0,95.0,1,11,0,0,0,0,1,0,1,1
41402,0,0.0,0,90.0,1,8,0,1,0,0,0,0,1,1
39297,0,0.0,0,79.0,0,3,1,0,0,0,0,0,1,1
18574,0,42000000.0,1,102.0,1,1,1,0,0,0,0,0,1,1
18548,0,13000000.0,1,105.0,1,12,0,0,0,0,0,0,0,1
18951,0,0.0,0,92.0,1,6,0,1,0,0,0,0,0,1
9628,1,80000000.0,1,115.0,1,12,0,1,0,0,0,0,1,1
1477,0,0.0,0,106.0,1,1,1,0,0,0,0,0,1,1
33663,0,650000.0,0,91.0,1,7,0,0,0,1,0,0,1,1
4257,0,24000000.0,0,120.0,1,7,1,0,0,0,0,0,1,1
14682,0,0.0,0,115.0,0,1,0,0,0,1,0,1,0,0
6251,0,3000000.0,0,89.0,1,2,0,1,0,0,0,0,1,0
8058,0,0.0,0,86.0,1,5,0,1,0,0,0,0,1,1
26165,1,26000000.0,0,127.0,1,1,0,0,0,0,0,0,0,1
24126,1,0.0,0,80.0,0,12,0,0,0,0,0,0,0,0
25814,0,0.0,0,98.0,0,12,0,0,0,0,0,0,0,1
617,0,0.0,0,108.0,1,4,0,1,0,0,0,0,1,1
42010,0,0.0,0,70.0,0,4,0,0,1,0,0,0,1,1
22285,0,0.0,1,85.0,1,9,0,1,0,0,0,0,0,1
2285,1,4500000.0,0,96.0,1,3,0,1,0,0,0,0,1,1
46365,0,0.0,1,90.0,1,7,0,0,0,0,0,0,0,1
5361,0,0.0,0,141.0,1,6,0,0,0,1,0,0,1,1
43581,0,0.0,0,0.0,0,2,0,0,0,0,0,0,0,1
13026,0,0.0,1,80.0,1,5,0,1,0,0,0,0,1,1
11628,0,0.0,0,93.0,1,1,0,0,0,0,0,0,1,1
27095,0,0.0,0,73.0,0,2,0,1,0,0,0,0,0,0
24957,0,0.0,0,94.0,1,10,0,0,0,0,0,0,1,1
15357,0,967686.0,1,101.0,1,5,0,1,0,0,0,0,0,0
30564,0,0.0,0,90.0,0,5,0,1,0,0,0,0,1,1
3443,1,3800000.0,0,97.0,1,5,0,1,0,0,0,0,0,1
12209,0,19000000.0,1,113.0,1,10,0,0,0,0,0,0,1,1
33932,0,0.0,1,140.0,0,11,1,0,0,0,0,0,0,0
13780,0,0.0,0,118.0,0,8,0,0,0,1,0,0,0,0
11676,0,150000000.0,1,111.0,1,6,0,0,0,0,0,0,1,1
20396,0,0.0,0,106.0,1,11,1,0,0,0,0,0,0,1
7690,0,0.0,0,101.0,1,9,0,0,0,1,0,0,1,1
21012,0,1200000.0,1,114.0,1,4,0,0,0,1,0,0,1,1
2651,0,15000000.0,0,154.0,1,12,0,0,0,1,0,0,1,1
13553,0,0.0,0,104.0,0,12,0,1,0,0,0,0,0,0
40356,1,0.0,0,97.0,0,3,0,0,0,0,0,0,0,0
28243,1,0.0,0,59.0,0,3,0,0,0,0,0,0,0,0
9123,0,0.0,0,87.0,1,4,0,1,0,0,0,0,0,1
18375,0,50000000.0,0,105.0,0,6,0,0,0,1,0,0,0,0
8030,0,0.0,0,85.0,0,9,0,0,0,1,0,0,0,0
18650,0,0.0,0,67.0,0,4,0,0,1,0,0,0,0,0
44456,0,0.0,1,106.0,0,6,0,0,0,1,0,0,0,1
13359,0,0.0,0,108.0,0,7,0,0,0,1,0,0,0,1
11413,1,85000000.0,1,83.0,1,9,0,0,0,0,0,0,1,1
40905,0,0.0,0,37.0,0,6,0,0,1,0,0,0,0,1
18621,0,0.0,0,90.0,0,12,0,1,0,0,0,0,0,1
38877,0,300000.0,1,112.0,0,1,1,0,0,0,0,1,0,0
6982,0,100000.0,0,193.0,1,2,0,0,0,1,0,0,1,0
1569,1,5000000.0,0,90.0,1,9,0,0,0,0,1,0,1,1
30249,0,336029.0,0,0.0,0,8,0,0,0,1,0,0,0,1
2362,1,15000000.0,0,96.0,1,8,0,0,0,0,1,0,0,1
39497,0,0.0,0,90.0,0,11,0,0,0,0,0,0,0,0
6642,1,0.0,0,113.0,0,9,1,0,0,0,0,0,0,0
35276,0,0.0,0,90.0,0,11,0,0,0,0,0,0,1,1
5505,0,0.0,0,108.0,0,3,0,1,0,0,0,0,1,1
843,1,900000.0,0,95.0,1,7,1,0,0,0,0,0,0,0
28792,0,0.0,0,107.0,1,1,0,0,0,0,0,0,1,1
44903,0,3500000.0,0,105.0,0,6,0,0,0,1,0,0,0,1
15448,0,0.0,0,73.0,1,11,0,1,0,0,0,0,0,0
3677,0,0.0,0,83.0,1,6,0,0,0,0,1,0,0,0
11801,0,61000000.0,1,124.0,1,3,1,0,0,0,0,0,1,1
16466,0,0.0,0,138.0,0,10,0,0,0,1,0,0,1,1
4795,0,0.0,0,0.0,0,12,0,0,0,0,0,0,0,1
36887,0,0.0,0,74.0,1,1,0,0,1,0,0,0,0,1
4541,0,12000000.0,0,108.0,1,10,0,0,0,0,0,0,1,1
38180,0,0.0,0,0.0,0,10,0,0,0,0,0,0,0,1
3741,1,3000000.0,1,97.0,1,7,1,0,0,0,0,0,1,1
4103,0,0.0,0,93.0,1,7,0,1,0,0,0,0,1,1
27128,0,0.0,0,112.0,1,11,0,1,0,0,0,0,1,1
6183,0,0.0,0,87.0,1,3,0,1,0,0,0,0,1,1
6533,0,0.0,0,104.0,1,12,1,0,0,0,0,0,1,1
31176,0,0.0,0,5.0,0,1,0,0,1,0,0,0,0,0
14142,0,0.0,0,82.0,1,7,0,0,0,1,0,0,1,1
970,0,4.0,0,89.0,1,12,0,0,0,1,0,0,1,1
30295,0,3000000.0,1,138.0,0,10,0,0,0,1,0,1,0,0
12460,0,0.0,0,114.0,1,12,0,1,0,0,0,0,0,1
2281,0,0.0,0,111.0,1,3,0,1,0,0,0,0,1,1
9978,0,0.0,0,110.0,0,11,0,0,0,1,0,0,0,0
9743,0,15000000.0,1,88.0,1,2,0,1,0,0,0,0,1,1
30106,0,0.0,1,93.0,1,5,1,0,0,0,0,0,1,1
37169,0,0.0,0,107.0,1,8,0,0,0,1,0,0,0,0
10559,0,18000000.0,1,100.0,1,10,0,0,0,0,1,0,0,1
28270,0,0.0,0,86.0,0,3,0,0,0,0,0,0,0,1
45728,0,0.0,0,114.0,0,9,0,0,0,1,0,0,0,0
2580,0,0.0,0,91.0,1,11,0,1,0,0,0,0,0,1
9328,0,2000000.0,0,98.0,1,2,1,0,0,0,0,0,0,1
3739,0,6000000.0,0,89.0,1,4,0,0,0,1,0,0,1,1
5161,1,54000000.0,1,117.0,1,3,0,0,0,0,0,0,0,0
36282,0,0.0,0,114.0,0,3,0,0,0,1,0,0,0,0
41088,1,40000000.0,0,99.0,1,8,1,0,0,0,0,0,0,0
11197,0,0.0,0,145.0,1,9,0,0,0,0,0,0,0,1
19369,0,0.0,0,180.0,0,1,0,0,0,0,0,0,0,1
23398,0,0.0,0,99.0,1,10,0,1,0,0,0,0,1,1
11168,0,8000000.0,1,102.0,1,7,0,1,0,0,0,0,1,1
6715,0,0.0,0,100.0,1,1,0,0,0,0,0,0,1,1
42839,0,0.0,0,95.0,0,10,0,0,0,0,0,0,0,0
33552,0,0.0,1,92.0,1,11,0,0,0,0,0,0,0,0
34106,0,5000000.0,1,117.0,0,1,0,0,0,1,0,0,0,0
2018,1,17000000.0,0,86.0,1,8,0,0,0,0,1,0,1,1
18546,1,37000000.0,1,113.0,1,9,0,0,0,1,0,0,1,1
22891,0,0.0,0,88.0,0,2,0,0,0,0,0,0,0,0
17345,0,0.0,1,104.0,0,7,0,0,1,0,0,0,1,1
1051,0,200000.0,0,94.0,1,10,0,1,0,0,0,0,1,1
37549,0,0.0,0,107.0,0,8,0,0,0,0,0,0,0,1
25498,0,3500000.0,1,94.0,0,11,0,1,0,0,0,0,0,0
34072,0,0.0,1,1.0,0,2,0,0,0,0,0,0,0,0
14224,0,230000.0,1,92.0,1,10,0,0,0,1,0,0,0,1
42419,0,0.0,0,0.0,0,10,0,0,0,0,0,0,0,0
25410,0,0.0,1,76.0,1,10,0,0,1,0,0,0,0,1
30388,0,0.0,0,105.0,0,6,0,1,0,0,0,0,0,1
15726,0,0.0,0,78.0,1,2,0,0,0,1,0,0,0,0
22517,0,0.0,1,94.0,1,12,0,0,0,1,0,0,0,1
9731,0,26000000.0,0,89.0,1,3,0,1,0,0,0,0,1,1
17995,0,0.0,0,120.0,0,11,0,0,0,0,0,0,0,0
4074,0,0.0,0,95.0,0,1,0,1,0,0,0,0,0,1
40594,0,0.0,0,123.0,0,8,0,0,0,0,0,0,0,0
20465,0,15000000.0,1,100.0,1,1,0,0,0,0,1,0,0,1
42523,0,0.0,0,90.0,1,9,0,1,0,0,0,0,0,1
12589,1,185000000.0,1,152.0,1,7,0,0,0,1,0,0,0,1
40325,0,0.0,0,84.0,0,11,0,0,1,0,0,0,0,1
38081,0,0.0,0,89.0,0,3,0,0,0,1,0,0,0,0
18969,1,150000000.0,1,99.0,1,3,0,0,0,0,0,0,0,1
263,0,0.0,0,95.0,1,3,0,0,0,0,0,0,1,1
34181,0,0.0,0,85.0,1,2,0,0,0,0,1,0,0,0
33789,0,0.0,0,88.0,1,10,0,0,0,0,0,0,0,1
4557,0,20000.0,0,111.0,1,11,0,0,0,0,0,0,0,0
11752,1,0.0,0,95.0,1,11,0,1,0,0,0,0,1,1
3470,0,15000000.0,0,120.0,1,4,0,1,0,0,0,0,1,1
23854,0,20000000.0,0,97.0,1,7,0,1,0,0,0,0,1,1
7719,0,0.0,0,124.0,1,3,0,0,0,1,0,0,0,0
38365,0,0.0,1,141.0,0,9,0,1,0,0,0,1,0,0
41742,0,0.0,0,101.0,0,2,1,0,0,0,0,0,1,1
16230,1,20000000.0,1,90.0,1,10,0,0,0,0,1,0,0,1
205,0,175000000.0,0,135.0,1,7,0,0,0,0,0,0,1,1
4484,0,30000000.0,0,125.0,1,9,1,0,0,0,0,0,1,1
26824,0,1000000.0,0,124.0,0,5,0,0,0,1,0,0,0,1
6838,0,0.0,0,90.0,1,8,0,0,0,0,0,0,1,1
35586,1,0.0,1,83.0,0,5,0,0,0,0,0,0,0,1
4442,0,0.0,0,95.0,1,11,0,1,0,0,0,0,0,0
2366,1,85000.0,0,83.0,1,10,0,0,0,0,1,0,1,1
306,0,0.0,0,85.0,0,1,0,1,0,0,0,0,1,1
3309,0,0.0,0,95.0,0,3,0,0,0,0,0,0,1,1
44368,0,0.0,0,120.0,0,4,1,0,0,0,0,0,0,0
8866,0,0.0,0,106.0,0,11,1,0,0,0,0,0,0,0
23031,0,0.0,0,90.0,1,8,0,0,0,0,0,0,0,1
26213,0,0.0,1,74.0,1,7,0,1,0,0,0,0,1,1
3496,0,0.0,0,91.0,1,7,0,1,0,0,0,0,1,1
40884,0,5.0,0,141.0,0,1,0,0,0,1,0,0,0,1
34612,0,1000000.0,0,3.0,0,4,0,0,0,0,0,0,0,1
20055,0,0.0,0,56.0,0,1,0,0,1,0,0,0,1,1
42606,0,0.0,0,62.0,1,6,0,0,1,0,0,0,1,1
25518,1,0.0,0,104.0,0,10,1,0,0,0,0,0,0,0
14804,1,4000000.0,1,147.0,1,11,1,0,0,0,0,0,0,0
5760,0,0.0,0,112.0,1,4,1,0,0,0,0,0,1,1
12609,0,0.0,0,93.0,0,8,0,1,0,0,0,0,1,1
18337,0,250000.0,1,90.0,1,10,0,0,0,1,0,0,1,1
25151,0,0.0,0,87.0,1,10,0,0,0,0,0,0,1,1
33992,0,0.0,0,115.0,0,9,0,0,0,1,0,0,0,0
40329,0,0.0,0,98.0,1,7,0,0,0,0,1,0,1,1
8806,1,500000.0,0,89.0,1,6,0,0,0,1,0,0,0,0
37044,0,20000000.0,0,107.0,1,2,1,0,0,0,0,0,1,1
25503,0,0.0,0,87.0,0,12,1,0,0,0,0,0,0,0
44457,0,0.0,1,90.0,0,6,0,1,0,0,0,0,1,1
38272,0,3750000.0,1,155.0,0,2,0,1,0,0,0,1,0,0
6177,0,0.0,0,91.0,0,4,0,0,0,1,0,0,1,1
39950,0,0.0,0,85.0,0,11,0,0,0,0,0,0,1,1
24753,1,0.0,0,74.0,0,9,0,0,0,0,0,0,1,1
5721,1,65000000.0,0,104.0,1,10,0,0,0,0,0,0,1,1
14546,0,65000000.0,1,94.0,1,10,0,0,0,0,0,0,0,1
28780,1,2800000.0,0,100.0,1,10,0,1,0,0,0,0,0,0
38763,0,0.0,0,106.0,1,11,0,0,0,1,0,0,0,1
39957,0,0.0,0,120.0,0,8,0,0,0,0,0,0,1,1
3609,1,12305523.0,0,107.0,1,6,1,0,0,0,0,0,0,1
26003,0,0.0,0,109.0,1,9,0,0,1,0,0,0,0,0
23632,0,0.0,0,97.0,1,2,0,1,0,0,0,0,1,1
3469,1,83000000.0,1,90.0,1,4,0,0,0,0,0,0,1,1
2268,0,12000.0,0,93.0,1,3,0,0,0,0,1,0,1,1
17,0,4000000.0,0,98.0,1,12,0,0,0,0,0,0,1,1
14935,1,0.0,1,128.0,0,8,1,0,0,0,0,0,0,0
38152,0,0.0,0,116.0,0,4,0,1,0,0,0,1,0,0
10312,0,0.0,0,96.0,1,5,0,0,0,1,0,0,1,0
7241,0,60000000.0,0,101.0,1,3,0,1,0,0,0,0,1,1
27567,0,0.0,0,101.0,1,8,0,1,0,0,0,0,0,1
19547,0,25000000.0,1,154.0,1,10,0,1,0,0,0,0,0,0
5698,0,2800000.0,0,87.0,1,8,0,0,0,0,0,0,1,1
24102,0,0.0,0,115.0,0,1,0,0,0,1,0,0,0,0
33197,0,0.0,0,95.0,1,12,0,0,0,0,0,0,0,1
43549,0,0.0,1,102.0,0,3,1,0,0,0,0,0,1,1
33350,0,0.0,0,76.0,1,10,0,0,0,0,0,0,1,1
24092,1,125000000.0,1,101.0,1,8,0,0,0,0,0,0,1,1
11638,0,0.0,0,18.0,0,6,0,1,0,0,0,0,0,1
28255,0,0.0,0,94.0,0,5,1,0,0,0,0,0,1,0
27987,0,0.0,0,96.0,0,3,0,0,0,1,0,0,0,0
37778,0,0.0,0,145.0,1,7,0,0,0,1,0,1,0,0
11622,0,0.0,0,73.0,1,8,0,0,0,0,0,0,1,1
2049,0,1000000.0,0,88.0,1,10,0,0,0,0,0,0,0,1
6652,0,24000000.0,0,146.0,0,12,0,1,0,0,0,0,1,1
34842,0,23400000.0,0,174.0,0,11,0,0,0,1,0,1,0,0
6751,0,0.0,0,110.0,0,1,0,1,0,0,0,0,1,1
2297,0,0.0,0,97.0,1,11,0,1,0,0,0,0,0,1
11629,0,0.0,0,122.0,1,1,0,0,0,0,0,0,1,0
5807,0,17000000.0,0,89.0,1,11,0,0,0,0,1,0,1,1
10002,0,0.0,0,137.0,0,9,0,0,0,1,0,0,0,0
27465,0,0.0,1,109.0,0,11,0,0,0,0,0,0,0,0
8239,0,0.0,0,97.0,1,6,0,0,0,0,0,0,1,1
27225,0,0.0,0,93.0,1,12,0,1,0,0,0,0,1,1
4654,0,0.0,0,103.0,1,8,0,1,0,0,0,0,1,1
9858,0,52000000.0,0,113.0,1,3,0,0,0,0,0,0,0,1
